2018-04-11 22:47:55,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Nghệ An
2018-04-10 20:49:49,2018-04-17 23:38:42,2,Firefox,0,"",45,6932,1,0,0,0,17,Quảng Nam
2018-04-11 00:29:37,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,16,Quảng Nam
2018-04-10 20:49:49,2018-04-11 16:51:12,1,Firefox,0,"",45,6932,,0,0,0,17,Thành phố Hồ Chí Minh
2018-04-12 01:08:58,2018-04-12 17:52:08,1,Firefox,0,"",39,4032,,0,0,0,17,Thái Bình
2018-04-11 00:19:18,2018-04-11 00:19:58,1,Firefox,0,"",39,4032,,0,0,0,18,Thừa Thiên - Huế
2018-04-11 00:20:00,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,18,Thừa Thiên - Huế
2018-04-11 00:34:39,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,18,Thừa Thiên - Huế
2018-04-11 03:14:12,2018-04-12 01:38:20,1,Firefox,0,"",39,4032,,0,0,0,18,Tuyên Quang
2018-04-12 01:35:26,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Tuyên Quang
2018-04-12 01:38:42,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,18,Tuyên Quang
2018-04-12 01:40:44,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,18,Tuyên Quang
2018-04-11 17:00:45,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,18,Vĩnh Long
2018-04-10 21:46:39,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,17,Vĩnh Phúc
2018-04-10 21:49:32,2018-04-10 22:07:05,1,Firefox,0,"",45,6932,,0,0,0,17,Vĩnh Phúc
2018-04-10 21:50:19,2018-04-15 00:22:36,2,Firefox,0,"",39,4032,,0,0,0,17,Vĩnh Phúc
2018-04-10 20:49:49,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-05-02 15:16:04,2018-05-02 15:17:41,1,Firefox,0,"",34,3920,,0,0,0,,
2018-04-10 23:55:28,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-11 00:04:34,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-11 00:18:58,2018-04-21 01:54:12,2,Firefox,0,"",34,3920,,0,0,0,,
2018-04-11 00:20:08,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-11 00:34:39,2018-04-21 01:54:07,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-11 00:34:39,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-12 03:08:21,2018-04-12 14:14:42,1,Apple Mail,1,iOS,39,4032,,0,0,0,,An Giang
2018-04-12 14:14:52,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,An Giang
2018-04-12 14:25:34,2018-04-17 22:55:11,2,Firefox,0,"",45,6932,,0,0,0,,An Giang
2018-04-12 22:37:25,2018-04-13 13:29:20,1,Firefox,0,"",39,4032,,0,0,0,,An Giang
2018-04-13 13:20:24,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,An Giang
2018-04-13 13:27:42,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,18,An Giang
2018-04-14 07:55:45,2018-04-14 10:52:07,1,Firefox,0,"",45,6932,,0,0,0,,An Giang
2018-04-12 02:02:01,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,16,Bắc Ninh
2018-04-12 02:38:51,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,18,Bắc Ninh
2018-04-12 22:57:18,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,18,Bắc Ninh
2018-04-13 02:55:32,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,18,Bắc Ninh
2018-04-12 13:33:55,2018-04-12 13:42:01,2,Firefox,0,"",39,4032,,0,0,0,17,Gia Lai
2018-04-12 13:41:24,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Gia Lai
2018-04-12 13:42:08,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,17,Gia Lai
2018-04-12 13:55:34,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Gia Lai
2018-04-14 02:13:04,2018-05-09 17:36:30,1,Firefox,0,"",39,4032,,0,0,0,17,Hà Nam
2018-04-12 16:49:27,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Hà Nội
2018-04-13 17:01:08,2018-04-13 17:47:15,1,Firefox,0,"",39,4032,,0,0,0,17,Hà Nội
2018-04-13 17:48:00,2018-04-14 20:50:33,1,Chrome,1,Android,34,3920,,0,0,0,17,Hà Nội
2018-04-12 11:08:46,2018-04-12 11:09:10,1,Firefox,0,"",39,4032,,0,0,0,,Hà Tĩnh
2018-04-12 11:09:20,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,Hà Tĩnh
2018-04-12 11:10:40,2018-04-12 11:11:30,1,Safari,1,iOS,45,6932,1,0,0,0,,Hà Tĩnh
2018-04-14 01:46:04,2018-04-14 01:50:40,1,Firefox,0,"",34,3920,,0,0,0,17,Nghệ An
2018-04-13 17:32:32,2018-04-20 16:42:36,2,Firefox,0,"",39,4032,,0,0,0,17,Quảng Nam
2018-04-12 01:58:03,2018-05-07 23:42:51,4,Firefox,0,"",39,4032,,0,0,0,17,Thanh Hóa
2018-04-12 02:15:02,2018-05-07 23:42:43,2,Firefox,0,"",34,3920,,0,0,0,17,Thanh Hóa
2018-04-12 02:25:38,2018-04-22 01:23:27,2,Firefox,0,"",45,6932,,0,0,0,17,Thanh Hóa
2018-04-13 01:15:17,2018-04-22 23:31:25,3,Chrome,1,Android,39,4032,,0,0,0,17,Thanh Hóa
2018-04-13 00:25:36,2018-04-13 00:26:57,1,Firefox,0,"",39,4032,,0,0,0,17,Thành phố Hồ Chí Minh
2018-04-13 00:27:00,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,17,Thành phố Hồ Chí Minh
2018-04-13 02:55:32,2018-04-13 19:48:55,1,Firefox,0,"",45,6932,,0,0,0,17,Thành phố Hồ Chí Minh
2018-04-12 23:47:03,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Tuyên Quang
2018-04-13 02:13:57,2018-04-14 20:36:55,1,Apple Mail,1,iOS,39,4032,,0,0,0,18,Đắk Lắk
2018-04-13 02:24:01,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Đắk Lắk
2018-04-13 02:24:56,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,17,Đắk Lắk
2018-04-13 02:55:32,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Đắk Lắk
2018-04-13 21:18:22,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Đồng Nai
2018-04-12 02:11:32,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-12 02:25:38,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-12 18:37:31,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-12 18:40:52,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-12 21:14:52,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-12 21:25:32,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-13 13:32:02,2018-04-16 10:59:08,13,Firefox,0,"",34,3920,,0,0,0,,
2018-04-13 15:31:09,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-13 23:20:56,2018-04-14 01:03:41,1,Firefox,0,"",34,3920,,0,0,0,,
2018-04-14 07:55:45,2018-04-16 13:25:59,1,Firefox,0,"",45,6932,1,0,0,0,,
2018-04-14 13:37:12,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,An Giang
2018-04-14 13:37:46,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,17,An Giang
2018-04-14 21:10:48,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,An Giang
2018-04-14 23:56:07,2018-04-15 00:01:32,2,Firefox,0,"",39,4032,,0,0,0,18,An Giang
2018-04-15 00:01:45,2018-04-16 15:21:02,2,Firefox,0,"",34,3920,,0,0,0,18,An Giang
2018-04-15 04:10:58,2018-04-16 15:20:50,2,Firefox,0,"",45,6932,,0,0,0,18,An Giang
2018-04-15 04:17:03,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Bà Rịa - Vũng Tàu
2018-04-15 00:58:06,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Bình Dương
2018-04-16 00:59:01,2018-04-16 00:59:33,1,Firefox,0,"",39,4032,,0,0,0,17,Bạc Liêu
2018-04-16 00:59:42,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,17,Bạc Liêu
2018-04-16 02:55:34,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Bạc Liêu
2018-04-16 03:03:10,2018-04-16 15:03:49,3,Firefox,0,"",39,4032,,0,0,0,23,Cà Mau
2018-04-16 03:03:44,2018-04-16 03:05:56,1,Firefox,0,"",34,3920,,0,0,0,23,Cà Mau
2018-04-14 07:55:45,2018-04-26 12:11:10,2,Firefox,0,"",45,6932,,0,0,0,17,Hà Nội
2018-04-15 01:10:02,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,18,Hà Nội
2018-04-15 01:42:21,2018-04-26 21:34:09,2,Chrome,1,Android,39,4032,,0,0,0,18,Hải Dương
2018-04-15 01:42:47,2018-04-26 21:34:09,2,Chrome,1,Android,34,3920,,0,0,0,18,Hải Dương
2018-04-15 04:10:58,2018-04-26 21:34:04,2,Chrome,1,Android,45,6932,,0,0,0,18,Hải Dương
2018-04-16 03:45:22,2018-04-16 10:15:59,1,Firefox,0,"",39,4032,,0,0,0,18,Hải Dương
2018-04-16 10:16:36,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,18,Hải Dương
2018-04-14 07:55:45,2018-04-17 19:40:21,1,Firefox,0,"",45,6932,,0,0,0,17,Nghệ An
2018-04-14 15:39:19,2018-04-15 17:10:07,2,Firefox,0,"",39,4032,,0,0,0,17,Nghệ An
2018-04-15 00:42:13,2018-04-15 15:19:32,1,Firefox,0,"",34,3920,,0,0,0,17,Nghệ An
2018-04-15 04:10:58,2018-04-15 17:08:55,2,Firefox,0,"",45,6932,,0,0,0,17,Nghệ An
2018-04-16 01:42:11,2018-04-16 02:17:09,1,Firefox,0,"",34,3920,,0,0,0,17,Ninh Thuận
2018-04-16 02:15:05,2018-04-16 02:15:21,1,Firefox,0,"",39,4032,,0,0,0,17,Ninh Thuận
2018-04-16 02:55:34,2018-04-29 11:27:44,2,Firefox,0,"",45,6932,,0,0,0,17,Ninh Thuận
2018-04-15 12:40:32,2018-04-15 12:41:35,1,Firefox,0,"",39,4032,,0,0,0,26,Quảng Trị
2018-04-15 12:41:41,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,26,Quảng Trị
2018-04-15 17:55:37,2018-05-11 11:23:13,1,Firefox,0,"",45,6932,,0,0,0,26,Quảng Trị
2018-04-14 12:47:19,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,10,Sơn La
